New Account No,New MonthID, New Targets 
00495155241,110, $881 
00127151873,109, $341 
00127151873,110, $174 
00127151873,111, $875 
00127151873,112, $413 
00127151873,113, $845 
00127151873,114, $750 
00127151873,115, $256 
00127151873,116, $169 
00127151873,117, $224 
00127151873,118, $582 
00127151873,119, $828 
00905159651,109, $47 
00905159651,110, $767 
00905159651,111, $521 
00905159651,112, $940 
00905159651,113, $140 
00905159651,114, $866 
00905159651,115, $583 
00905159651,116, $180 
00905159651,117, $160 
00905159651,118, $81 
00905159651,119, $727 
00975151721,109, $244 
00960158706,109, $792 
00960158706,110, $401 
00960158706,111, $388 
00960158706,112, $392 
00960158706,113," $1,017 "
00960158706,114, $56 
00960158706,115," $1,024 "
00960158706,116, $332 
00960158706,117, $80 
00960158706,118, $352 
00960158706,119, $55 
00549154295,109, $738 
00317158063,109," $17,458 "
00317158063,110," $12,221 "
00317158063,111," $8,924 "
00317158063,112," $9,373 "
00317158063,113," $11,691 "
00317158063,114," $7,424 "
00317158063,115," $5,586 "
00317158063,116," $10,801 "
00317158063,117," $6,673 "
00317158063,118," $6,869 "
00317158063,119," $3,315 "
00115156861,109, $270 
00898151644,109, $826 
00906151652,109," $2,601 "
00906151652,110," $1,315 "
00906151652,111," $1,427 "
00906151652,112," $1,244 "
00906151652,113," $3,123 "
00906151652,114," $2,547 "
00906151652,115," $1,806 "
00906151652,116," $3,221 "
00906151652,117," $2,460 "
00906151652,118," $2,913 "
00906151652,119," $1,346 "
00086151832,109," $278,261 "
00086151832,110," $151,808 "
00086151832,111," $102,871 "
00086151832,112," $107,236 "
00086151832,113," $325,678 "
00086151832,114," $108,778 "
00086151832,115," $113,422 "
00086151832,116," $334,836 "
00086151832,117," $243,342 "
00086151832,118," $246,837 "
00086151832,119," $117,924 "
0097415720,109, $102 
0097415720,110, $928 
0018715933,109," $8,309 "
0018715933,110," $24,855 "
0018715933,111," $8,987 "
0018715933,112," $10,341 "
0018715933,113," $19,040 "
0018715933,114," $11,782 "
0018715933,115," $10,645 "
0018715933,116," $16,739 "
0018715933,117," $15,715 "
0018715933,118," $17,054 "
0018715933,119," $10,482 "
00179151925,110, $385 
00179151925,111, $44 
00179151925,112, $342 
00179151925,113, $532 
00179151925,114, $462 
00179151925,115, $207 
00179151925,116, $694 
00179151925,117, $558 
00179151925,118, $596 
00179151925,119, $265 
00622152368,109, $464 
00622152368,110, $687 
00622152368,111, $143 
00622152368,112, $116 
00622152368,113, $468 
00622152368,114, $175 
00622152368,115, $116 
00622152368,116, $37 
00622152368,117, $178 
00622152368,118, $148 
00622152368,119, $144 
00459156205,109," $1,043 "
00459156205,110," $1,129 "
00459156205,111," $1,425 "
00459156205,112," $1,497 "
00459156205,113," $2,590 "
00459156205,114," $4,049 "
00459156205,115," $3,694 "
00459156205,116," $5,075 "
00459156205,117," $4,566 "
00459156205,118," $4,104 "
00459156205,119," $2,101 "
00709152455,109, $996 
00709152455,110, $755 
00709152455,111, $751 
00709152455,112, $334 
00709152455,113, $909 
00709152455,114, $706 
00709152455,115, $86 
00709152455,116, $85 
00709152455,117, $249 
00709152455,118, $741 
00709152455,119, $63 
00845152591,109," $16,080 "
00845152591,110," $12,015 "
00845152591,111," $7,514 "
00845152591,112," $9,648 "
00845152591,113," $13,296 "
00845152591,114," $11,884 "
00845152591,115," $10,928 "
00845152591,116," $20,298 "
00845152591,117," $14,988 "
00845152591,118," $12,077 "
00845152591,119," $6,641 "
00654155400,109, $644 
00654155400,110, $290 
00654155400,111," $1,381 "
00654155400,112," $1,241 "
00654155400,113, $532 
00654155400,114, $495 
00654155400,115, $400 
00654155400,116, $224 
00654155400,117," $1,101 "
00654155400,118," $1,064 "
00654155400,119," $1,568 "
00953155699,109, $280 
00953155699,110, $129 
00953155699,111, $412 
00953155699,112, $448 
00953155699,113, $676 
00953155699,114, $442 
00953155699,115, $375 
00953155699,116, $126 
00953155699,117, $684 
00953155699,118," $1,020 "
00953155699,119, $170 
00287152033,109, $784 
00780157526,109, $188 
00780157526,110, $408 
00780157526,111, $539 
00780157526,112, $556 
00780157526,113, $384 
00780157526,114, $652 
00780157526,115, $283 
00780157526,116, $230 
00780157526,117, $69 
00780157526,118, $414 
00780157526,119, $3 
00781157527,109," $2,350 "
00781157527,110, $291 
00782157528,109, $422 
00782157528,110, $205 
00782157528,111, $309 
00782157528,112, $55 
00782157528,113, $194 
00782157528,114, $421 
00782157528,115, $753 
00782157528,116, $352 
00782157528,117, $841 
00782157528,118, $101 
00782157528,119, $850 
00362158108,109, $322 
00362158108,110, $333 
00871152617,109, $788 
00871152617,110, $284 
00871152617,111, $145 
00871152617,112, $2 
00871152617,113, $269 
00871152617,114, $398 
00871152617,115, $305 
00871152617,116, $210 
00871152617,117, $70 
00871152617,118, $514 
00871152617,119, $675 
00160151906,109, $630 
00160151906,110, $654 
00160151906,111, $215 
00160151906,112, $674 
00160151906,113, $807 
00160151906,114, $252 
00160151906,115, $250 
00160151906,116," $1,332 "
00160151906,117, $970 
00160151906,118, $357 
00160151906,119, $408 
00163151909,109, $305 
00163151909,110, $944 
00163151909,111, $409 
00163151909,112, $214 
00163151909,113, $933 
00163151909,114, $485 
00163151909,115," $1,011 "
00163151909,116, $155 
00163151909,117, $434 
00163151909,118, $843 
00163151909,119, $30 
00164151910,110, $200 
00164151910,111," $1,146 "
00164151910,112, $787 
00164151910,113, $436 
00164151910,114, $344 
00164151910,115," $1,026 "
00164151910,116," $2,577 "
00164151910,117," $1,432 "
00164151910,118," $1,774 "
00164151910,119, $480 
00950156696,109, $545 
00950156696,110, $98 
00950156696,111, $149 
00950156696,112, $624 
00950156696,113," $1,146 "
00950156696,114, $385 
00950156696,115, $434 
00950156696,116, $832 
00950156696,117, $106 
00950156696,118, $177 
00950156696,119, $852 
00134152880,109, $48 
00134152880,110, $615 
00134152880,111, $598 
00134152880,112, $73 
00134152880,113, $307 
00134152880,114, $354 
00134152880,115, $809 
00134152880,116, $904 
00134152880,117, $624 
00134152880,118, $39 
00134152880,119, $199 
00609153355,109, $522 
00609153355,110, $332 
00609153355,111, $153 
00609153355,112, $248 
00609153355,113, $798 
00609153355,114, $405 
00609153355,115, $917 
00609153355,116, $250 
00609153355,117, $229 
00609153355,118, $100 
00609153355,119, $627 
00387155133,109, $622 
00387155133,110, $492 
00393155139,109, $278 
00393155139,110, $283 
00393155139,111, $161 
00393155139,112, $913 
00393155139,113, $218 
00393155139,114, $129 
00393155139,115, $495 
00393155139,116, $329 
00393155139,117, $332 
00393155139,118, $391 
00393155139,119, $312 
00398155144,109, $173 
00398155144,110, $538 
00398155144,111, $901 
00398155144,112, $174 
00398155144,113, $685 
00398155144,114, $539 
00398155144,115, $189 
00398155144,116, $110 
00398155144,117, $245 
00398155144,118, $49 
00398155144,119, $280 
00427155173,109," $6,255 "
00427155173,110," $4,209 "
00427155173,111," $3,645 "
00427155173,112," $5,423 "
00427155173,113," $7,591 "
00427155173,114," $6,576 "
00427155173,115," $5,661 "
00427155173,116," $8,727 "
00427155173,117," $6,248 "
00427155173,118," $5,936 "
00427155173,119," $2,526 "
00834158580,109, $157 
00834158580,110," $1,175 "
00568158314,109, $767 
00568158314,110, $785 
00568158314,111, $358 
00568158314,112, $75 
00568158314,113, $222 
00568158314,114, $91 
00568158314,115, $150 
00568158314,116, $268 
00568158314,117, $389 
00568158314,118, $740 
00568158314,119, $177 
00569158315,109, $437 
00569158315,110, $122 
00569158315,111, $180 
00569158315,112, $467 
00569158315,113, $944 
00569158315,114, $748 
00569158315,115, $318 
00569158315,116, $108 
00569158315,117, $730 
00569158315,118, $753 
00569158315,119, $472 
00919153665,109, $913 
00919153665,110, $600 
00919153665,111, $175 
00919153665,112, $4 
00919153665,113, $199 
00919153665,114, $630 
00919153665,115, $114 
00919153665,116, $871 
00919153665,117, $186 
00919153665,118, $155 
00919153665,119, $737 
00684156430,109, $144 
00684156430,110, $441 
00684156430,111, $663 
00684156430,112, $410 
00684156430,113, $758 
00684156430,114, $550 
00684156430,115, $555 
00684156430,116, $163 
00684156430,117, $550 
00684156430,118, $331 
00684156430,119, $214 
00893158639,109, $167 
00903155649,109, $617 
00903155649,110, $130 
00903155649,111, $762 
00903155649,112, $94 
00903155649,113," $1,058 "
00903155649,114, $665 
00903155649,115, $995 
00903155649,116, $336 
00903155649,117, $995 
00903155649,118, $221 
00903155649,119, $701 
00442158188,109, $460 
0090415650,109, $94 
00892154638,109, $839 
00892154638,110, $380 
00892154638,111, $206 
00892154638,112, $617 
00892154638,113, $136 
00892154638,114, $317 
00892154638,115, $877 
00892154638,116, $15 
00892154638,117, $121 
00892154638,118, $833 
00892154638,119, $86 
00969159715,109," $1,099 "
00969159715,110, $238 
00969159715,111, $209 
00969159715,112, $985 
00969159715,113, $206 
00969159715,114, $299 
00969159715,115, $398 
00969159715,116," $1,383 "
00969159715,117, $827 
00969159715,118, $72 
00969159715,119, $943 
0000315-251,109," $6,738 "
0000315-251,110," $5,994 "
0000315-251,111," $3,504 "
0000315-251,112," $3,322 "
0000315-251,113," $5,900 "
0000315-251,114," $4,516 "
0000315-251,115," $4,348 "
0000315-251,116," $7,070 "
0000315-251,117," $3,765 "
0000315-251,118," $3,501 "
0000315-251,119," $2,057 "
0014315-111,109, $699 
0014315-111,110, $897 
0014315-111,111, $82 
0014315-111,112, $67 
0014315-111,113, $336 
0014315-111,114, $470 
0014315-111,115, $604 
0014315-111,116, $132 
0014315-111,117, $640 
0014315-111,118, $581 
0014315-111,119, $531 
0018815-66,109," $420,749 "
0018815-66,110," $172,834 "
0018815-66,111," $197,179 "
0018815-66,112," $247,737 "
0018815-66,113," $420,082 "
0018815-66,114," $394,692 "
0018815-66,115," $335,020 "
0018815-66,116," $476,392 "
0018815-66,117," $296,848 "
0018815-66,118," $312,454 "
0018815-66,119," $120,637 "
002821528,109," $380,580 "
002821528,110," $279,063 "
002821528,111," $158,228 "
002821528,112," $210,881 "
002821528,113," $375,179 "
002821528,114," $327,867 "
002821528,115," $303,758 "
002821528,116," $517,353 "
002821528,117," $342,004 "
002821528,118," $353,166 "
002821528,119," $160,831 "
002881534,109," $8,187 "
002881534,110," $5,519 "
002881534,111," $4,721 "
002881534,112," $6,180 "
002881534,113," $8,542 "
002881534,114," $7,185 "
002881534,115," $6,879 "
002881534,116," $9,446 "
002881534,117," $7,376 "
002881534,118," $7,503 "
002881534,119," $4,182 "
00966152712,110, $452 
00966152712,111, $60 
00966152712,112, $158 
00966152712,113, $638 
00966152712,114, $14 
00966152712,115, $294 
00966152712,116, $101 
00966152712,117, $870 
00966152712,118, $174 
00966152712,119, $420 
0043315179,109, $566 
0043315179,110, $41 
0043315179,111, $337 
0043315179,112, $102 
0043315179,113, $337 
0043315179,114, $310 
0043315179,115, $204 
0043315179,116, $598 
0043315179,117, $347 
0043315179,118, $151 
0043315179,119, $943 
0043815184,109," $37,687 "
0043815184,110," $7,828 "
0045315199,109," $29,654 "
0045315199,110," $18,132 "
0045315199,111," $1,912 "
0045315199,112," $11,991 "
0045315199,113," $2,450 "
0045315199,114," $2,392 "
0045315199,115," $1,705 "
0045315199,116," $2,449 "
0045315199,117," $1,942 "
0045315199,118," $2,039 "
0045315199,119," $1,307 "
0051115257,109, $212 
0051115257,110, $559 
0051115257,111, $594 
0051115257,112, $249 
0051115257,113, $319 
0051115257,114, $60 
0051115257,115," $1,138 "
0051115257,116, $34 
0051115257,117, $216 
0051115257,118, $231 
0051115257,119, $20 
0055415300,109," $3,490 "
0055415300,110," $1,602 "
0055415300,111," $1,713 "
0055415300,112," $2,685 "
0055415300,113," $5,321 "
0055415300,114," $4,145 "
0055415300,115," $4,780 "
0055415300,116," $5,881 "
0055415300,117, $199 
0055415300,118, $960 
0055415300,119, $162 
0057715323,109, $297 
0057715323,110, $669 
0057715323,111, $31 
0057715323,112, $751 
0057715323,113, $321 
0057715323,114, $610 
0057715323,115," $126,730 "
0057715323,116," $71,715 "
0057715323,117, $212 
0057715323,118, $41 
0057715323,119, $368 
0006815814,109, $873 
0006815814,110, $715 
0006815814,111, $834 
0006815814,112, $274 
0006815814,113, $397 
00374151120,109, $500 
00374151120,110, $767 
00374151120,111, $199 
00374151120,112, $664 
00374151120,113, $612 
00374151120,114, $289 
00374151120,115, $452 
00374151120,116, $77 
00374151120,117, $289 
00374151120,118, $43 
00374151120,119, $466 
00410151156,109," $51,920 "
00410151156,110," $44,498 "
00410151156,111," $41,913 "
00410151156,112," $57,767 "
00410151156,113," $121,850 "
00410151156,114," $98,000 "
00410151156,115," $101,973 "
00410151156,116," $164,230 "
00410151156,117," $106,471 "
00410151156,118," $120,952 "
00410151156,119," $50,361 "
00411151157,109, $148 
00411151157,110, $921 
00411151157,111, $236 
00411151157,112, $967 
00411151157,113, $590 
00411151157,114, $684 
00411151157,115," $2,147 "
00411151157,116," $12,977 "
00411151157,117," $16,899 "
00411151157,118," $2,563 "
00411151157,119," $1,842 "
00704151450,109," $7,024 "
00704151450,110," $8,265 "
00704151450,111," $7,144 "
00704151450,112," $7,456 "
00704151450,113, $244 
00704151450,114, $55 
00704151450,115, $737 
00704151450,116, $72 
00704151450,117, $857 
00704151450,118, $247 
00704151450,119, $143 
00784151530,109, $288 
00784151530,110, $741 
00784151530,111, $142 
00784151530,112," $2,747 "
00784151530,113," $7,328 "
00784151530,114," $5,025 "
00784151530,115," $5,765 "
00784151530,116," $8,389 "
00784151530,117," $6,532 "
00784151530,118," $6,263 "
00784151530,119," $2,288 "
00825151571,109," $209,928 "
00825151571,110," $158,451 "
00825151571,111," $108,791 "
00825151571,112," $134,987 "
00825151571,113," $229,899 "
00825151571,114," $168,677 "
00825151571,115," $156,100 "
00825151571,116," $262,520 "
00825151571,117," $193,539 "
00825151571,118," $230,244 "
00825151571,119," $111,076 "
00619152365,109, $52 
00279159025,109," $1,229 "
00279159025,110," $1,046 "
00279159025,111," $1,349 "
00279159025,112," $1,056 "
00279159025,113," $1,145 "
00279159025,114," $1,025 "
00279159025,115, $989 
00279159025,116," $1,125 "
00279159025,117," $1,466 "
00279159025,118," $1,340 "
00279159025,119," $1,476 "
00107158853,109, $634 
00107158853,110, $715 
00107158853,111, $820 
00107158853,112, $836 
00107158853,113, $180 
00107158853,114, $112 
00107158853,115, $562 
00107158853,116, $323 
00107158853,117, $242 
00107158853,118, $222 
00107158853,119, $34 
00109158855,109, $203 
00109158855,110, $332 
00109158855,111, $641 
00109158855,112, $722 
00109158855,113, $354 
00109158855,114, $115 
00109158855,115, $409 
00109158855,116, $98 
00109158855,117, $153 
00109158855,118," $1,033 "
00109158855,119, $881 
00810159556,109, $830 
00810159556,110, $339 
00047153793,109, $903 
00224156970,109," $26,361 "
00224156970,110," $15,789 "
00224156970,111," $11,213 "
00224156970,112," $13,157 "
