New Account No,New MonthID, New Revenue 
00212147958,109," $1,140 "
00212147958,110, $206 
00212147958,111, $74 
00212147958,112, $836 
00212147958,113, $721 
00212147958,114, $981 
00212147958,115, $-   
00212147958,116, $-   
00212147958,117, $-   
00212147958,118, $-   
00212147958,119, $-   
0076314509,109," $100,616 "
0076314509,110," $62,871 "
0076314509,111," $40,148 "
0076314509,112," $43,927 "
0076314509,113," $70,009 "
0076314509,114," $57,213 "
0076314509,115, $-   
0076314509,116, $-   
0076314509,117, $-   
0076314509,118, $-   
0076314509,119, $-   
00563141309,109, $345 
00563141309,110, $626 
00563141309,111, $581 
00563141309,112, $-107 
00563141309,113, $35 
00563141309,114, $865 
00563141309,115, $-   
00563141309,116, $-   
00563141309,117, $-   
00563141309,118, $-   
00563141309,119, $-   
00309142055,109," $8,765 "
00309142055,110," $7,986 "
00309142055,111," $5,542 "
00309142055,112," $6,501 "
00309142055,113," $10,434 "
00309142055,114," $7,775 "
00309142055,115, $-   
00309142055,116, $-   
00309142055,117, $-   
00309142055,118, $-   
00309142055,119, $-   
00226148972,109," $23,716 "
00226148972,110," $16,925 "
00226148972,111," $11,497 "
00226148972,112," $14,880 "
00226148972,113," $27,269 "
00226148972,114," $23,743 "
00226148972,115, $-   
00226148972,116, $-   
00226148972,117, $-   
00226148972,118, $-   
00226148972,119, $-   
00307149053,109, $219 
00307149053,110," $2,063 "
00307149053,111, $604 
00307149053,112, $875 
00307149053,113," $1,639 "
00307149053,114," $1,518 "
00307149053,115, $-   
00307149053,116, $-   
00307149053,117, $-   
00307149053,118, $-   
00307149053,119, $-   
00348149094,109, $243 
00348149094,110, $429 
00348149094,111, $906 
00348149094,112, $379 
00348149094,113, $250 
00348149094,114, $812 
00348149094,115, $-   
00348149094,116, $-   
00348149094,117, $-   
00348149094,118, $-   
00348149094,119, $-   
00529149275,109, $924 
00987145733,109, $41 
00987145733,110, $-125 
00987145733,111, $613 
00987145733,112, $526 
00987145733,113, $178 
00987145733,114, $448 
00987145733,115, $-   
00987145733,116, $-   
00987145733,117, $-   
00987145733,118, $-   
00987145733,119, $-   
00599149345,109," $26,048 "
00599149345,110," $21,091 "
00599149345,111," $11,036 "
00599149345,112," $10,109 "
00599149345,113," $9,776 "
00599149345,114," $8,425 "
00599149345,115, $-   
00599149345,116, $-   
00599149345,117, $-   
00599149345,118, $-   
00599149345,119, $-   
00748149494,109, $696 
00748149494,110, $159 
00748149494,111, $-94 
00748149494,112, $94 
00748149494,113, $243 
00748149494,114, $333 
00748149494,115, $-   
00748149494,116, $-   
00748149494,117, $-   
00748149494,118, $-   
00748149494,119, $-   
0091014656,109, $154 
0091014656,110, $143 
00977142723,109, $-146 
00977142723,110, $748 
00006147752,109," $56,571 "
00006147752,110," $31,109 "
00006147752,111," $23,072 "
00006147752,112," $26,048 "
00006147752,113," $38,576 "
00006147752,114," $33,866 "
00006147752,115, $-   
00006147752,116, $-   
00006147752,117, $-   
00006147752,118, $-   
00006147752,119, $-   
00268144014,109, $464 
00268144014,110, $-153 
00268144014,111, $-195 
00268144014,112, $-14 
00268144014,113, $-89 
00268144014,114, $354 
00268144014,115, $-   
00268144014,116, $-   
00268144014,117, $-   
00268144014,118, $-   
00268144014,119, $-   
00689145435,109, $494 
00999148745,109, $126 
00858143604,109, $-24 
00832149578,109," $2,075 "
00832149578,110, $720 
00832149578,111, $-50 
00832149578,112, $-150 
00832149578,113, $295 
00394154140,109," $63,410 "
00394154140,110," $51,614 "
00394154140,111," $37,584 "
00394154140,112," $39,143 "
00394154140,113," $63,265 "
00394154140,114," $51,787 "
00394154140,115, $-   
00394154140,116, $-   
00394154140,117, $-   
00394154140,118, $-   
00394154140,119, $-   
00681154427,109," $1,004 "
00681154427,110," $1,061 "
00681154427,111, $957 
00681154427,112, $905 
00681154427,113, $91 
00681154427,114, $763 
00681154427,115, $-   
00681154427,116, $-   
00681154427,117, $-   
00681154427,118, $-   
00681154427,119, $-   
00015154761,109, $181 
00015154761,110," $1,248 "
00015154761,111," $1,114 "
00015154761,112," $1,168 "
00015154761,113," $1,178 "
00015154761,114, $461 
00015154761,115, $-   
00015154761,116, $-   
00015154761,117, $-   
00015154761,118, $-   
00015154761,119, $-   
00063154809,109, $567 
00063154809,110, $635 
00063154809,111, $703 
00063154809,112, $648 
00063154809,113, $-100 
00063154809,114, $923 
00063154809,115, $-   
00063154809,116, $-   
00063154809,117, $-   
00063154809,118, $-   
00063154809,119, $-   
00202154948,109," $16,847 "
00202154948,110," $10,193 "
00202154948,111," $6,536 "
00202154948,112," $7,918 "
00202154948,113," $12,072 "
00202154948,114," $10,465 "
00202154948,115, $-   
00202154948,116, $-   
00202154948,117, $-   
00202154948,118, $-   
00202154948,119, $-   
00495155241,109, $784 
00495155241,110, $781 
00127151873,109, $240 
00127151873,110, $79 
00127151873,111, $801 
00127151873,112, $331 
00127151873,113, $704 
00127151873,114, $583 
00127151873,115, $-   
00127151873,116, $-   
00127151873,117, $-   
00127151873,118, $-   
00127151873,119, $-   
00905159651,109, $46 
00905159651,110, $909 
00905159651,111, $456 
00905159651,112, $778 
00905159651,113, $228 
00905159651,114, $781 
00905159651,115, $-   
00905159651,116, $-   
00905159651,117, $-   
00905159651,118, $-   
00905159651,119, $-   
00975151721,109, $132 
00960158706,109, $924 
00960158706,110, $185 
00960158706,111, $322 
00960158706,112, $173 
00960158706,113, $852 
00960158706,114, $94 
00960158706,115, $-   
00960158706,116, $-   
00960158706,117, $-   
00960158706,118, $-   
00960158706,119, $-   
00549154295,109, $653 
00317158063,109," $17,566 "
00317158063,110," $12,021 "
00317158063,111," $8,901 "
00317158063,112," $9,313 "
00317158063,113," $11,687 "
00317158063,114," $7,484 "
00317158063,115, $-   
00317158063,116, $-   
00317158063,117, $-   
00317158063,118, $-   
00317158063,119, $-   
00115156861,109, $279 
00898151644,109, $859 
00906151652,109," $2,463 "
00906151652,110," $1,415 "
00906151652,111," $1,483 "
00906151652,112," $1,113 "
00906151652,113," $3,206 "
00906151652,114," $2,406 "
00906151652,115, $-   
00906151652,116, $-   
00906151652,117, $-   
00906151652,118, $-   
00906151652,119, $-   
00086151832,109," $278,447 "
00086151832,110," $151,700 "
00086151832,111," $102,733 "
00086151832,112," $107,449 "
00086151832,113," $325,785 "
00086151832,114," $108,962 "
00086151832,115, $-   
00086151832,116, $-   
00086151832,117, $-   
00086151832,118, $-   
00086151832,119, $-   
0097415720,109, $259 
0097415720,110, $911 
0018715933,109," $8,293 "
0018715933,110," $25,067 "
0018715933,111," $9,114 "
0018715933,112," $10,524 "
0018715933,113," $18,914 "
0018715933,114," $11,764 "
0018715933,115, $-   
0018715933,116, $-   
0018715933,117, $-   
0018715933,118, $-   
0018715933,119, $-   
00179151925,110, $474 
00179151925,111, $-5 
00179151925,112, $-194 
00179151925,113, $364 
00179151925,114, $606 
00179151925,115, $-   
00179151925,116, $-   
00179151925,117, $-   
00179151925,118, $-   
00179151925,119, $-   
00622152368,109, $538 
00622152368,110, $539 
00622152368,111, $-40 
00622152368,112, $-93 
00622152368,113, $559 
00622152368,114, $79 
00622152368,115, $-   
00622152368,116, $-   
00622152368,117, $-   
00622152368,118, $-   
00622152368,119, $-   
00459156205,109," $1,141 "
00459156205,110," $1,133 "
00459156205,111," $1,593 "
00459156205,112," $1,376 "
00459156205,113," $2,774 "
00459156205,114," $3,882 "
00459156205,115, $-   
00459156205,116, $-   
00459156205,117, $-   
00459156205,118, $-   
00459156205,119, $-   
00709152455,109, $879 
00709152455,110, $513 
00709152455,111, $678 
00709152455,112, $103 
00709152455,113, $735 
00709152455,114, $664 
00709152455,115, $-   
00709152455,116, $-   
00709152455,117, $-   
00709152455,118, $-   
00709152455,119, $-   
00845152591,109," $16,276 "
00845152591,110," $11,960 "
00845152591,111," $7,529 "
00845152591,112," $9,797 "
00845152591,113," $13,453 "
00845152591,114," $12,052 "
00845152591,115, $-   
00845152591,116, $-   
00845152591,117, $-   
00845152591,118, $-   
00845152591,119, $-   
00654155400,109, $444 
00654155400,110, $480 
00654155400,111," $1,259 "
00654155400,112," $1,020 "
00654155400,113, $372 
00654155400,114, $705 
00654155400,115, $-   
00654155400,116, $-   
00654155400,117, $-   
00654155400,118, $-   
00654155400,119, $-   
00953155699,109, $-105 
00953155699,110, $-63 
00953155699,111, $228 
00953155699,112, $286 
00953155699,113, $484 
00953155699,114, $203 
00953155699,115, $-   
00953155699,116, $-   
00953155699,117, $-   
00953155699,118, $-   
00953155699,119, $-   
00287152033,109, $831 
00780157526,109, $119 
00780157526,110, $572 
00780157526,111, $571 
00780157526,112, $315 
00780157526,113, $536 
00780157526,114, $697 
00780157526,115, $-   
00780157526,116, $-   
00780157526,117, $-   
00780157526,118, $-   
00780157526,119, $-   
00781157527,109," $2,495 "
00781157527,110, $295 
00782157528,109, $302 
00782157528,110, $214 
00782157528,111, $288 
00782157528,112, $211 
00782157528,113, $138 
00782157528,114, $382 
00782157528,115, $-   
00782157528,116, $-   
00782157528,117, $-   
00782157528,118, $-   
00782157528,119, $-   
00362158108,109, $-89 
00362158108,110, $483 
00871152617,109, $720 
00871152617,110, $106 
00871152617,111, $-190 
00871152617,112, $208 
00871152617,113, $-101 
00871152617,114, $463 
00871152617,115, $-   
00871152617,116, $-   
00871152617,117, $-   
00871152617,118, $-   
00871152617,119, $-   
00160151906,109, $808 
00160151906,110, $624 
00160151906,111, $263 
00160151906,112, $441 
00160151906,113, $609 
00160151906,114, $115 
00160151906,115, $-   
00160151906,116, $-   
00160151906,117, $-   
00160151906,118, $-   
00160151906,119, $-   
00163151909,109, $-136 
00163151909,110, $848 
00163151909,111, $356 
00163151909,112, $-180 
00163151909,113, $691 
00163151909,114, $638 
00163151909,115, $-   
00163151909,116, $-   
00163151909,117, $-   
00163151909,118, $-   
00163151909,119, $-   
00164151910,110, $213 
00164151910,111, $941 
00164151910,112, $923 
00164151910,113, $356 
00164151910,114, $479 
00164151910,115, $-   
00164151910,116, $-   
00164151910,117, $-   
00164151910,118, $-   
00164151910,119, $-   
00950156696,109, $668 
00950156696,110, $298 
00950156696,111, $337 
00950156696,112, $808 
00950156696,113, $935 
00950156696,114, $296 
00950156696,115, $-   
00950156696,116, $-   
00950156696,117, $-   
00950156696,118, $-   
00950156696,119, $-   
00134152880,109, $-176 
00134152880,110, $508 
00134152880,111, $707 
00134152880,112, $-94 
00134152880,113, $483 
00134152880,114, $450 
00134152880,115, $-   
00134152880,116, $-   
00134152880,117, $-   
00134152880,118, $-   
00134152880,119, $-   
00609153355,109, $603 
00609153355,110, $409 
00609153355,111, $196 
00609153355,112, $-124 
00609153355,113, $870 
00609153355,114, $324 
00609153355,115, $-   
00609153355,116, $-   
00609153355,117, $-   
00609153355,118, $-   
00609153355,119, $-   
00387155133,109, $494 
00387155133,110, $578 
00393155139,109, $294 
00393155139,110, $431 
00393155139,111, $59 
00393155139,112, $687 
00393155139,113, $132 
00393155139,114, $190 
00393155139,115, $-   
00393155139,116, $-   
00393155139,117, $-   
00393155139,118, $-   
00393155139,119, $-   
00398155144,109, $-145 
00398155144,110, $600 
00398155144,111, $678 
00398155144,112, $-62 
00398155144,113, $549 
00398155144,114, $342 
00398155144,115, $-   
00398155144,116, $-   
00398155144,117, $-   
00398155144,118, $-   
00398155144,119, $-   
00427155173,109," $6,290 "
00427155173,110," $4,156 "
00427155173,111," $3,511 "
00427155173,112," $5,297 "
00427155173,113," $7,753 "
00427155173,114," $6,705 "
00427155173,115, $-   
00427155173,116, $-   
00427155173,117, $-   
00427155173,118, $-   
00427155173,119, $-   
00834158580,109, $265 
00834158580,110, $937 
00568158314,109, $756 
00568158314,110, $632 
00568158314,111, $203 
00568158314,112, $-185 
00568158314,113, $231 
00568158314,114, $72 
00568158314,115, $-   
00568158314,116, $-   
00568158314,117, $-   
00568158314,118, $-   
00568158314,119, $-   
00569158315,109, $452 
00569158315,110, $-174 
00569158315,111, $316 
00569158315,112, $283 
00569158315,113, $853 
00569158315,114, $746 
00569158315,115, $-   
00569158315,116, $-   
00569158315,117, $-   
00569158315,118, $-   
00569158315,119, $-   
00919153665,109, $758 
00919153665,110, $695 
00919153665,111, $65 
00919153665,112, $5 
00919153665,113, $27 
00919153665,114, $638 
00919153665,115, $-   
00919153665,116, $-   
00919153665,117, $-   
00919153665,118, $-   
00919153665,119, $-   
00684156430,109, $311 
00684156430,110, $300 
00684156430,111, $514 
00684156430,112, $421 
00684156430,113, $955 
00684156430,114, $570 
00684156430,115, $-   
00684156430,116, $-   
00684156430,117, $-   
00684156430,118, $-   
00684156430,119, $-   
00893158639,109, $138 
00903155649,109, $568 
00903155649,110, $316 
00903155649,111, $530 
00903155649,112, $217 
00903155649,113, $852 
00903155649,114, $562 
00903155649,115, $-   
00903155649,116, $-   
00903155649,117, $-   
00903155649,118, $-   
00903155649,119, $-   
00442158188,109, $450 
0090415650,109, $-42 
00892154638,109, $743 
00892154638,110, $401 
00892154638,111, $281 
00892154638,112, $697 
00892154638,113, $276 
00892154638,114, $-89 
00892154638,115, $-   
00892154638,116, $-   
00892154638,117, $-   
00892154638,118, $-   
00892154638,119, $-   
00969159715,109, $876 
00969159715,110, $-102 
00969159715,111, $-160 
00969159715,112, $857 
00969159715,113, $-118 
00969159715,114, $370 
00969159715,115, $-   
00969159715,116, $-   
00969159715,117, $-   
00969159715,118, $-   
00969159715,119, $-   
0000315-251,109," $6,881 "
0000315-251,110," $5,983 "
0000315-251,111," $3,262 "
0000315-251,112," $3,087 "
0000315-251,113," $5,850 "
0000315-251,114," $4,685 "
0000315-251,115, $-   
0000315-251,116, $-   
0000315-251,117, $-   
0000315-251,118, $-   
0000315-251,119, $-   
0014315-111,109, $712 
0014315-111,110, $820 
0014315-111,111, $281 
0014315-111,112, $251 
0014315-111,113, $126 
0014315-111,114, $412 
0014315-111,115, $-   
0014315-111,116, $-   
0014315-111,117, $-   
0014315-111,118, $-   
0014315-111,119, $-   
0018815-66,109," $420,872 "
0018815-66,110," $173,045 "
0018815-66,111," $197,348 "
0018815-66,112," $247,876 "
0018815-66,113," $419,935 "
0018815-66,114," $394,457 "
0018815-66,115, $-   
0018815-66,116, $-   
0018815-66,117, $-   
0018815-66,118, $-   
0018815-66,119, $-   
002821528,109," $380,705 "
002821528,110," $279,226 "
002821528,111," $158,060 "
